tmass_id,sobject_id,dr3_source_id,flag_sp,teff,e_teff,logg,e_logg,fe_h,e_fe_h,flag_fe_h,snr_c2_iraf
08552956+1051010,160106004101012,603855874783449216,0,5819.205,102.00748820703956,4.289827,0.18456644875310804,0.2658162,0.09710029561546356,0,23.1635800642
08535189+1056465,160106004101014,604613850612512000,0,5862.4336,83.13264730134186,4.225491,0.1805035004876288,0.10733843,0.06470835137855041,0,47.1557633367
08550676+1047392,160106004101018,603853886214651776,0,6394.806,79.65061037785594,3.8723927,0.18331364369958023,-0.1779418,0.07029969677332988,0,51.8897997722
08551187+1041274,160106004101024,603851962069415296,0,5740.5684,92.06683654222346,4.129285,0.18271006565928774,0.05404234,0.07894869767772866,0,34.3886358265
08534682+1049562,160106004101025,598607257244777600,1,5672.452,102.97036411778586,4.357841,0.18892288707714444,-0.15005255,0.09281583150852749,0,26.8956128169
08551935+1038018,160106004101028,603839730002556672,0,6162.0034,101.42325910331493,3.817395,0.19140743849065994,-0.36898756,0.12406946775820438,0,22.8468307018
08545242+1040233,160106004101029,597847284255819264,0,4815.5786,82.29794806011392,3.3705375,0.1876509254209425,0.16062117,0.05813781397845311,0,54.1788181536
08532194+1050292,160106004101030,598606771913137152,0,4847.598,85.1965436576755,3.2319598,0.18755089779820303,-0.4032793,0.05938946625129121,0,55.0323402477
08534045+1046445,160106004101033,598602580024629760,0,5426.81,96.27027070316846,4.3779473,0.18270803231275548,0.13305426,0.08334782880067258,0,30.1255494886
08531649+1049080,160106004101034,598606634474185088,96,5528.188,132.4514256822932,4.2873197,0.19337657660214824,-0.64785194,0.14706133987278977,0,16.7102496744
08545775+1033123,160106004101035,597833437282178432,0,5633.8306,77.92956184239559,4.008431,0.17659499900459757,-0.28927755,0.05478228461100661,0,69.7898770207
08550204+1031043,160106004101036,597833132339453056,2,6413.549,100.84160289168716,4.135855,0.18352347817749648,-0.2813921,0.1234749544056926,0,23.2311705899
08531431+1051163,160106004101038,598606943711827968,0,5442.072,104.04422820615001,4.513563,0.18547068782330262,-0.031175613,0.08999446596164859,0,27.1436951523
08542527+1034487,160106004101039,597844952089467392,0,5009.397,101.48237955503934,4.520125,0.1865743416520437,-0.2392149,0.07987484321714378,0,32.7865304732
08544417+1030528,160106004101040,597832509568324992,0,4995.1323,200.05399626824476,3.1705217,0.2361613446571399,-0.34570837,0.1512061149284774,0,10.9001106759
08532927+1042497,160106004101042,598601690967172224,0,5468.584,99.85151750615188,4.5121937,0.1852510704681573,-0.032108784,0.08347256037951208,0,30.2269646114
08534599+1038039,160106004101043,597843749498566656,0,6060.0254,79.20591049793003,3.4619007,0.19293910857913446,-0.11392212,0.06309876654988192,0,57.5756343958
08525347+1048530,160106004101045,598612308126333440,0,4485.6484,80.00175949439695,2.4749813,0.20807444231465214,0.24413824,0.05995909312352865,0,51.2646224766
08521187+1058124,160106004101048,598665084684327040,0,5917.376,72.63597134200052,4.182043,0.17660525347670947,0.11406517,0.046629541075785985,0,101.084940239
08541986+1025406,160106004101049,597825534541437824,0,7170.0703,98.28699575090485,3.9008002,0.19185444051172998,-1.2025108,0.20201249682672082,0,31.4857512365
08534387+1031591,160106004101052,597841997151912832,0,6151.484,78.06860538265862,4.154637,,-0.049082756,0.059885878570703856,0,61.0170443283
08535019+1026401,160106004101053,597836293435428736,0,6055.721,106.5657331464372,3.8977888,0.1944391794194139,0.022969723,0.11685891080433478,0,20.7228490494
08530301+1042316,160106004101054,598598564230987904,2,4828.0557,135.8322647396568,2.8746274,0.2234751286794558,-0.3596182,0.10994934109445169,0,20.3360933434
08535945+1023397,160106004101055,597824022712950400,258,5241.183,117.34345425074831,4.518907,0.18956735354384446,,,17,16.8729870746
08534221+1027333,160106004101056,597837118069152768,0,5971.497,82.91179481943044,4.309474,0.17854408726751803,0.025742054,0.06534095827397514,0,47.6921243946
08522077+1052562,160106004101058,598616809251923712,0,4644.058,77.3193499832652,2.601676,0.1869093023927981,-0.2709055,0.05032153262325878,0,76.3472322024
08521328+1052321,160106004101063,598617187209051392,1,6386.1035,76.49409067031762,4.143318,0.18765563624191547,0.07530308,0.06133691933370364,0,67.5671041
08523801+1042104,160106004101065,598598181978121728,0,5789.0083,94.08014735287554,4.2985516,0.18300199548595583,-0.067834854,0.08417649387889393,0,31.297528125
08534224+1014256,160106004101066,597798081110487296,0,6106.6313,97.87176952895314,3.8898005,0.1875821416741845,-0.4527459,0.11211238045867089,0,26.8126413496
08525368+1034430,160106004101067,598592993657632512,0,4538.478,84.09944459710624,4.6496277,0.18385198416606918,-0.4429803,0.062384547193485886,0,49.2217573605
08524943+1035358,160106004101069,598593272831291776,0,5074.518,105.23964920046079,4.5591793,0.18611639861929993,-0.15209389,0.08679762964257702,0,27.631086837
08530046+1027117,160106004101070,597817150765275648,0,4875.633,86.43860714526203,2.8132846,0.19151448993754333,-0.42664957,0.056856269806382836,0,59.8431033691
08530591+1020346,160106004101072,597812482136772608,32,6079.131,100.92503325574368,3.7969162,0.19110737023782223,-1.2439976,0.168628732490056,0,28.0853682422
08523764+1035062,160106004101073,598596124689583360,0,4221.0093,71.51136279614812,1.8572795,0.19467623154291655,-0.34195805,0.04450301839963276,0,116.871359436
08522447+1047164,160106004101074,598612686083467648,0,6217.638,98.04047949483268,3.9726791,0.18871773082221166,-0.4167118,0.12136837391491868,0,24.9026181125
08523149+1036556,160106004101075,598596399567490944,1,5238.7046,96.50542087809669,4.453468,0.18420777503302213,-0.036511898,0.07693767484161682,0,33.5350654997
08525792+1015522,160106004101078,597809389760327040,0,5998.8975,86.53802747615062,4.0746393,0.18130270057639997,-0.1302495,0.07637390144655988,0,39.5569202168
08523914+1013554,160106004101083,597804128424440320,0,5707.531,96.22311226127856,4.3294163,0.18303447246638757,0.1439271,0.08592673618680817,0,28.726670796
08521268+1019336,160106004101090,597808805644662272,258,7867.833,86.77588592918457,4.035652,0.18014510012581683,,,17,96.8728374525
08520006+1028338,160106004101094,598569976928712832,0,5905.7544,95.21842404396378,4.1802864,0.1836908089118005,-0.18817282,0.08943650988300306,0,30.7894048887
08515107+1038115,160106004101098,598585610609660544,0,7759.0615,131.20723474301892,3.8960404,0.22010049377325294,-0.2538352,0.136433032844699,0,29.2113536629
08513320+1005441,160106004101103,597710326338711424,0,4614.1265,82.65394894583511,2.503455,0.1886400353926881,-0.25357914,0.057366961854411785,0,56.7743677706
08513636+1017358,160106004101104,598558225898257024,0,6000.027,98.8304947415032,3.9083228,0.19534914253270177,0.09683895,0.09865753359341113,0,25.3430902043
08512337+1007246,160106004101106,597711120908482304,0,4471.0244,109.35207417651745,2.4940326,0.22161335495398835,-0.17128897,0.10127943559706677,0,21.885553024
08512064+1008597,160106004101107,597711498865566208,0,6631.739,76.77645084498472,4.0040197,0.1773047165519223,-0.072770596,0.0751510785312522,0,67.6254292948
08513495+1044406,160106004101110,598591176887149312,0,4736.544,112.35029363767988,2.5228598,0.24908045156701394,-0.6215482,0.09310523193037631,0,28.1833392741
08510446+1007458,160106004101111,598460541161946624,0,5903.4785,81.48218896489126,4.345623,0.1781530935546312,-0.24383259,0.06350621834210639,0,53.938682792
08505012+1006186,160106004101115,598460266284050176,0,5777.36,121.29841381575788,3.5884008,0.2046008809686428,-0.27120924,0.1452197864029292,0,16.242359173
08505349+1018327,160106004101118,598468237743334784,0,5557.166,104.81538845515303,4.46336,0.18582732675193717,0.08025932,0.09184002057189741,0,25.140681747
08512828+1046192,160106004101119,598591554845579136,0,4921.812,76.52791523238153,3.378037,0.1841669380612802,0.0073485374,0.04802791541184491,0,86.01171851
08502817+1006572,160106004101121,598458307778975744,0,6275.315,85.7413919173336,4.1546125,0.17802205112000982,0.20596218,0.076857550174688,0,41.4518517489
08505918+1031301,160106004101123,598577909732479360,0,6270.578,96.40751086304012,4.0088687,0.19411543885985025,-0.26303577,0.11158416201242402,0,28.7375452471
08512562+1049051,160106004101125,598638902563740672,0,6254.009,92.72081728851595,4.1191897,0.18650670496993307,6.2417984E-4,0.09385446732310027,0,31.6446608928
08503421+1030337,160106004101130,598579460216547072,0,5309.962,115.90924577437012,3.383977,0.21525018283084413,-0.2143569,0.10515302559226447,0,23.3572576702
08502902+1026200,160106004101131,598578532503615232,0,5557.157,98.98452564926718,4.4018354,0.1838916419204821,0.047414303,0.08218020337297764,0,31.8226965438
08512131+1106586,160106004101139,598682745590095360,1,5073.1646,100.15132184346092,4.525777,0.1841264146523774,0.09928608,0.07816624887393456,0,34.3436710249
08505169+1043290,160106004101140,598636222504177536,0,6032.606,107.18568497824386,3.8766663,0.19687268394809054,0.034032345,0.11254175551895114,0,23.7879079455
08495456+1026080,160106004101141,598485451972177280,0,4851.4883,81.11045780675188,2.4366343,0.19365584997779475,-0.28648472,0.05111353647341551,0,75.1964646643
08500717+1030207,160106004101143,598533074569551232,0,4935.0176,111.05184904972349,3.5345695,0.19411542317344432,0.20321846,0.09340933770366124,0,24.9056610216
08501281+1035204,160106004101144,598627838728042240,0,5002.0806,122.34028256985891,3.236752,0.20442119432698666,-0.3203597,0.09301387631193925,0,27.3419566596
08491298+1019219,160106004101145,598523797440324224,0,6181.6733,133.13903616530092,3.9607804,0.19297498308592806,-0.020230293,0.2086435540319449,0,13.5785054144
08503909+1043443,160106004101146,598637115857379456,0,6034.739,92.34684214158854,4.0133166,0.18886394059397993,-0.058535576,0.08741762593435523,0,33.8822042082
08503912+1042340,160106004101147,598636871043515904,0,7357.949,78.13028224883627,3.438684,0.2559747060446914,-1.1411009,0.20579536652785457,0,60.8435731131
08503837+1044562,160106004101149,598637287656070400,0,4417.747,93.93266728008686,1.7845082,0.3024279277836913,-0.44954062,0.0753364139913018,0,37.2013655699
08485672+1023577,160106004101152,598528504724483072,0,5815.6924,99.34778804556429,4.2779055,0.1823780577890904,0.25276423,0.09195537892819554,0,26.7993989501
08501997+1042383,160106004101153,598634057840676352,0,5274.96,116.72795644843664,4.5637765,0.18871553425655102,-0.13201237,0.09655187607741134,0,25.1813073564
08491894+1032289,160106004101155,598537094658949760,0,4794.343,112.66517963015876,2.3973155,0.2113411312118434,-0.21621227,0.08086580475999638,0,32.473133483
08514539+1102221,160106004101157,598669650234342656,0,6150.5825,94.18413889363109,4.1866975,0.18260266949742562,-0.033134937,0.09290498556156883,0,31.8647933656
08484642+1033245,160106004101162,598548188558792320,0,5881.0835,151.10886474285888,4.161136,0.19580576583308007,0.016206264,0.1856927358116901,0,12.5478877084
08492800+1042287,160106004101164,598644911222294144,0,5748.138,95.05558533262831,4.0971904,0.1825482112863362,0.23855066,0.08342564402889396,0,31.1986855512
08490588+1039348,160106004101166,598551594468768896,0,4642.8774,107.94849505601486,2.3836327,0.22473794177417403,-0.086931705,0.09768729472471399,0,23.999068058
08511007+1057450,160106004101167,598667764743965440,0,6253.1113,94.54835425292198,4.281707,0.18089563717080528,-0.095198154,0.09716809211986845,0,30.6613777065
08503181+1054192,160106004101168,598655532677136256,0,4717.909,123.96858749789358,1.8399342,0.3376709685816746,-1.1800847,0.11167109095219903,0,27.287740904
08501164+1050304,160106004101169,598653505452587392,0,5745.75,75.3088531716049,4.161686,0.17669511280555614,0.19856787,0.049916375275247754,0,79.6560630132
08493239+1047056,160106004101170,598646388691460096,0,4750.1235,103.36661357074725,2.471061,0.21749664468080895,-0.019145966,0.08237253068369103,0,32.1624068489
08481474+1037437,160106004101171,598553243735997440,0,5878.8525,150.912190683855,4.2463017,0.20003236425947693,-0.012788773,0.17508251314676299,0,10.6892575762
08495493+1050042,160106004101172,598648488930793344,0,5899.488,100.99376279907713,4.3567476,0.18379543651151517,0.07972288,0.09233858306825604,0,27.3568503909
08502647+1054529,160106004101173,598655768900030336,0,4797.002,75.14230329661663,2.9429207,0.18559985468590304,-0.040786743,0.045645382381151255,0,104.045294811
08481235+1040481,160106004101174,598553759132071296,1,6052.959,94.8230052123537,3.882126,0.18468651957586868,-0.06866646,0.09304299122864067,0,30.47680084
08493870+1051010,160106004101175,598651650026728448,0,6242.759,85.435431845867,3.8110561,0.18459699670529545,-0.35505438,0.08761691907541116,0,42.1650720458
08501049+1054465,160106004101176,598655047345524864,0,5762.6777,100.74197746335476,3.7939699,0.19719358308078058,0.0417099,0.09457536673866375,0,26.957435373
08490669+1048574,160106004101177,598650550515111808,0,4188.5254,75.82200119208422,1.4711792,0.21960936505835457,-0.75631523,0.052063791038348226,0,72.5747594319
08483830+1049314,160106004101178,598744455680868096,1,6264.1094,112.8440084389189,3.517385,0.766050070249979,-0.21049166,0.1530405603004097,0,18.5169838465
08483940+1050262,160106004101179,598838292125648000,0,6161.754,88.93520879504801,4.1629467,0.17921828575367524,-0.46741533,0.09086988414583239,0,37.0627655941
08481886+1048410,160106004101182,598744799277351040,0,6131.029,124.55274374991461,3.9234214,0.19399380767042462,0.23090363,0.14132396557663707,0,15.2267778914
08481445+1050407,160106004101183,598745452112379904,0,6041.3696,110.10971974429917,4.2289324,0.1845810403906582,-0.11684084,0.12098372507793938,0,20.622414741
08483069+1050555,160106004101184,598745280313686528,0,5935.869,153.87756607501012,4.375298,0.1980736496575617,-0.2035656,0.18295227019680024,0,11.462624567
08480368+1048356,160106004101185,598744902356124032,0,6237.639,120.80424260735724,4.0266595,0.19059835194250388,-0.015408993,0.1542812069105586,0,15.3902398863
08482675+1055283,160106004101186,598842621452656640,0,5029.6064,124.51733813712929,3.205236,0.19702046313418772,-0.45485783,0.0993499003699996,0,25.5445393579
08484023+1051365,160106004101187,598838390909489920,0,4550.576,115.02995131566439,2.53189,0.22526317536989296,-0.24922848,0.10359394231017378,0,22.1027090192
08480984+1051440,160106004101188,598748475770258048,1,4926.1777,178.44632734504407,3.3764966,2.7621418171183976,0.031276226,0.14204377244558145,0,13.388171168
08475360+1052557,160106004101189,598749158668703616,0,4622.4272,98.68677454866388,2.272195,0.19470887606190562,-0.3048849,0.08043823282721893,0,32.9653453984
08481819+1055147,160106004101190,598842754596262016,0,4941.517,206.66848772753792,2.4729118,0.27262047184622773,-0.42586136,0.19123616820844688,0,10.1125728789
08485144+1058127,160106004101192,598841693739755520,1,6213.708,113.40445363700438,4.0883565,0.20704451782998326,0.26514053,0.1297052606464469,0,17.5655548062
08482191+1058041,160106004101193,598844060266318720,0,5941.0723,107.85359405635857,3.9178348,0.1858163255710112,-0.09847164,0.11658857641996963,0,21.225534931
08501512+1100464,160106004101194,598660136883367168,0,5007.176,143.7182064893704,3.2250144,0.22190494461865257,-0.7967615,0.12527888917183583,0,19.4663174215
08503950+1102288,160106004101195,598681195106420480,0,5728.678,97.45188395152803,4.276206,0.18398973497380583,0.16777658,0.08742159670599434,0,28.4313332068
08510751+1107027,160106004101196,598683222330995584,0,5982.362,90.55883596928676,4.2243805,0.1814760238966855,-0.29817438,0.08463491422732845,0,34.9754586535
08490906+1101582,160106004101198,598848256449732352,0,6259.929,99.17442912419222,4.1118693,0.18859519429655572,0.0028748512,0.10843407809454692,0,25.0551491425
08494990+1102412,160106004101199,598849012364011520,0,5713.7383,81.49468731720663,3.9592845,0.1805783170725045,0.050632477,0.05948022483908544,0,55.4387792192
08494869+1105012,160106004101201,598849420385500544,0,5477.9355,91.73311262083666,4.4990325,0.18088319718003432,0.035669327,0.07176486479842759,0,38.2795713768
08483588+1107245,160106004101203,598858770529679616,0,4855.8477,132.96599320306433,2.895908,0.21457953750193184,-0.2891283,0.10381872752032203,0,21.6776473459
08491201+1107428,160106004101204,598852242179375232,0,5996.2676,92.66107872249323,4.3322945,0.1806938022338,-0.20406723,0.08674967582171766,0,32.3925418904
08481502+1108429,160106004101205,598859797029231744,0,5850.702,122.00825621111478,4.1996374,0.1889260735551234,0.581141,0.12141686178903653,0,15.8643589713
08485622+1108327,160106004101206,598852826296025728,1,6087.7026,89.55729609076198,3.1542745,0.8769392086916116,-0.08672333,0.08724310117452588,0,35.5693583421
08500047+1105226,160106004101207,598849596479562752,0,4614.278,87.54912890163187,2.3898695,0.23637346486747843,0.042033195,0.06401441264864877,0,45.6179120802
08492899+1110075,160106004101208,598853857087072000,2,6124.798,106.6721014058134,4.294627,0.18895530404788738,0.4567237,0.10874295378838603,0,20.1389566517
08492019+1108503,160106004101209,598853749712531456,1,6377.345,81.83784765501034,3.8702345,0.19110092591252872,-0.036558628,0.0777715116491328,0,47.6849866934
08502324+1111191,160106004101210,598873953238690816,1,5832.049,96.59695855232584,3.5656574,0.7165982722539892,0.22751951,0.08927788414765885,0,28.3492538499
08493858+1111369,160106004101211,598854372483142016,0,5934.419,83.15079845003874,4.003383,0.18350688566713289,0.29511976,0.06603339472004074,0,46.154715481
08495399+1113436,160106004101212,598877840184438016,0,6151.4844,84.9601672129207,3.947162,0.18067552876263368,0.01938963,0.07310986367208544,0,42.5928876734
08480827+1114409,160106004101213,598869971804390912,0,6201.822,155.14825613799883,4.2415843,0.19711446313645797,0.2917981,0.15934434076243437,0,10.3567049379
08493120+1112548,160106004101215,598855197116288128,0,4457.1416,84.64179628415732,2.07564,0.22525774119699213,-0.12930012,0.06198633383072463,0,48.5064824579
08482232+1118172,160106004101216,598870757783016448,0,4933.8584,124.89136279183825,3.233457,0.20267679649689865,0.15767717,0.10500594417896697,0,20.7727378814
08505858+1115556,160106004101217,598694286166737024,0,4990.9546,111.74329083784438,3.3251119,0.19573690380774175,-0.37505913,0.08854511439233495,0,28.8133748532
08505273+1115332,160106004101218,598694320526475520,0,4827.327,91.61788123681157,2.3899055,0.21647199691412436,-0.22922802,0.06325765393284602,0,47.5674738513
08501415+1118599,160106004101219,598880034912375296,0,6238.3184,116.86369629212925,4.363098,0.18703119879648752,0.37768602,0.12339527139616138,0,17.1528308337
08485930+1117220,160106004101220,598868528695357952,0,4767.597,82.2487278612137,2.5219946,0.2012456722769268,-0.15190792,0.059482485076371314,0,53.5134294188
08480688+1124102,160106004101222,598920751201927936,0,6181.589,120.76788244358669,4.2594233,0.18908621594231484,0.16614723,0.13737486651053638,0,15.5123523617
08492586+1116571,160106004101224,598890862525288192,1,5724.9927,75.22621365173073,4.087998,0.18010937241764777,0.10935354,0.05009017306531196,0,79.2294437228
08493991+1116156,160106004101225,598879111494760704,0,5687.7734,96.26712317102738,4.4614253,0.18358402146829833,0.37884235,0.08571828689814281,0,27.5734506851
08482306+1125518,160106004101226,598921030375475200,0,6673.951,138.9423873942641,4.1759086,0.19700431860736198,-0.16869307,0.23697946444327972,0,11.6244794792
08490883+1122497,160106004101227,598895398010754432,0,5716.1567,76.56977471595194,4.3619804,0.1774943031295182,-0.13778162,0.05237355155641304,0,72.5359297262
08491101+1121346,160106004101228,598895329291278080,0,6007.391,106.53816721439367,4.1209598,0.19212414755172572,0.048306942,0.11065835970771268,0,21.5949771119
08483718+1126251,160106004101229,598920377540555136,0,4848.705,82.29766998827932,2.465777,0.2033435785039648,-0.2801199,0.057180043847874285,0,58.2937108981
08501154+1119405,160106004101230,598880314085586432,0,5780.7114,93.97980240706724,3.7882397,0.18963423120210127,0.015264511,0.08646196996999742,0,31.0760688918
08484198+1129080,160106004101232,598944841674153088,0,6352.7007,113.76631865840653,4.2945657,0.19087887042221968,-0.15859985,0.14842038705620256,0,17.3301943398
08500005+1114327,160106004101233,598878183781818368,0,6272.197,82.86968257625587,3.619419,0.18681918560705635,-0.1864562,0.07939207825412758,0,47.5709173807
08492149+1125333,160106004101234,598895982125712768,0,6201.644,100.22030314334474,4.128222,0.188853603435139,-0.42046833,0.11934028579837844,0,26.0794769094
08502672+1119228,160106004101235,598877530946179200,0,5697.328,79.4157889679058,4.4681244,0.17773708078294198,0.06332445,0.05531419242125272,0,60.847765806
08495642+1114087,160106004101236,598878213846246400,0,4876.0723,94.2799404605133,4.609006,0.18265962663550872,0.37525558,0.0824851193042705,0,29.2769904961
08482786+1136249,160106004101237,598949819540579328,0,6196.8716,99.46599345795667,3.9523625,0.18690575953681826,-0.0813818,0.11015898933324841,0,25.7888809459
08494240+1126145,160106004101238,598894916974397696,0,6005.9263,103.97112887670545,3.869508,0.1988981173423409,0.05643177,0.10756209221196798,0,22.5604488903
08511870+1117126,160106004101239,598694664123868416,0,6299.2046,73.42764163941845,4.253994,0.17675302242781674,-0.049320698,0.05466521825562422,0,91.4189438352
08483533+1138120,160106004101240,598951365728804736,0,5978.8647,101.83345695764258,4.1696243,0.1861781399451618,0.18078756,0.10009776180362423,0,24.7201331322
08505526+1117352,160106004101241,598882135151700352,0,4728.1304,119.45536889590751,2.8779523,0.21289253649342735,-0.15437889,0.09933525669721761,0,22.5466633708
08500038+1125407,160106004101243,598893954901717248,0,6185.494,106.99301695425314,3.9367115,0.1964311346833333,0.24526834,0.11477668090113587,0,20.5410627724
08493284+1131501,160106004101244,598899211941691648,0,5580.314,89.97621405590307,4.411987,0.1806829893592738,-0.001988411,0.07138691126110709,0,39.3518267376
08494241+1130316,160106004101245,598898387307969024,0,6145.137,82.81119314024689,3.8833346,0.18083254762030268,0.070090294,0.06992658379340662,0,47.4780999489
08501057+1127257,160106004101246,598899791761930368,0,6598.4307,99.38490055968603,4.169256,0.18428579291421815,-0.16982937,0.14003836450180435,0,25.4420475148
08495254+1133065,160106004101247,598904434621914496,259,5199.5684,115.63382444047554,4.59227,0.19094878633338455,,,17,15.3618623351
08505954+1117310,160106004101248,598882169510991872,0,6029.675,82.82476304998471,4.089011,0.18038102318073979,0.038740635,0.06711265284445868,0,46.3545680244
08485984+1144514,160106004101249,598958684353074048,768,,,,,,,17,10.0532427912
08494999+1135258,160106004101251,598905667277186304,1,6220.386,76.19607385092202,3.7576454,0.18362986543313722,0.05348015,0.058492657687984,0,69.6086001943
08494480+1141086,160106004101252,598954874717728128,128,4524.322,188.12209528226748,3.8947365,0.22974135771321158,-1.178339,0.11592708016844822,16,11.2098141571
08491593+1146055,160106004101253,598960058742607744,3,5858.1836,130.76967989097187,3.9137645,0.19712127409442318,0.2812872,0.13716868467914986,0,14.9190916251
08492491+1144057,160106004101254,598959032246073216,0,4756.06,119.61951587440646,3.0980895,0.2003357786116039,0.07559061,0.09830647384132082,0,23.4936187017
08494289+1143088,160106004101255,598955802430663680,0,6206.4365,128.77014888090073,3.942844,0.19389249526787172,0.18460226,0.15409374874300158,0,13.5231531747
08493261+1144551,160106004101256,598959100965548416,0,5048.5913,126.99376175396714,3.4972682,0.19426159667592427,-0.44581652,0.10672559141145718,0,22.3263918571
08495682+1141329,160106004101257,598955115237068032,0,4266.3516,72.42674551548508,1.7894752,7.946944170145723,-0.24963188,0.04566431327640658,0,102.47962241
08500058+1143578,160106004101258,598955561913661440,0,5097.642,97.06993448341824,3.4664989,0.18928010651657204,-0.178226,0.07181020646023369,0,39.2738998542
08504964+1135089,160106004101259,604907390153062272,0,4689.204,81.75651765381434,2.7137287,0.19248896059397178,-0.046971798,0.054196875208485894,0,63.4064653769
08504358+1135486,160106004101260,604907665030971008,0,5842.28,90.84856448003056,4.3125014,0.1793431422194965,-0.2307105,0.0823150020045967,0,35.1009950027
08494346+1148386,160106004101261,598959753800573568,0,6271.5527,79.76115522266724,4.0183053,0.17745491605905012,-0.27115965,0.07043947853440308,0,56.3263998482
08503438+1139566,160106004101262,604911749544005632,0,6113.248,112.11669272857146,3.9226148,0.19292321000517765,0.26547527,0.11880474297018791,0,18.6174328814
08494611+1150351,160106004101263,604964904059073024,0,4776.239,119.668775070058,2.7528372,0.20709149434755317,-0.3248434,0.09895017879754801,0,24.7092927899
08495712+1148512,160106004101264,604961678539503232,0,6303.932,89.58470828524435,4.1591735,0.18059861647924047,-0.0029921532,0.08695698441927653,0,34.6225640684
08511476+1130088,160106004101265,604894127295608064,0,4999.554,88.77797463879314,4.5349255,0.1823851537338886,-0.41350365,0.06519290459437026,0,46.4803018119
08504499+1137302,160106004101266,604908455306509056,65,5202.3613,96.91010085451468,4.268424,0.1852525614380743,-0.08040857,0.07754678245470066,0,34.5417429566
08502833+1142097,160106004101267,604912196220603264,0,6382.446,118.33345089925695,4.103548,0.19225218345124587,0.16399479,0.1447779081520076,0,16.1554356884
08495814+1155532,160106004101268,604967858996571392,0,6214.8438,117.58430342828662,4.3659763,0.18597433038745956,-0.04372263,0.14018449439092012,0,17.6552397632
08503613+1143180,160106004101270,604912647193030016,0,4947.74,128.6638281963877,3.4225636,0.20409145068730075,-0.05486107,0.1084276924979683,0,20.3785627313
08504156+1144300,160106004101271,604912780336153856,0,5249.5815,116.08973675103803,3.6536474,0.19407155208576835,-0.29291058,0.09962161938173981,0,25.7304070235
08501629+1153480,160106004101272,604963877562742400,0,6632.6885,151.9842912479979,4.0765367,0.1986627941897053,0.45436382,0.21268518248188586,0,10.9435313356
08501313+1157294,160106004101273,604967622774220160,0,6432.454,114.41200039159695,4.293909,0.18563208320682514,0.11148453,0.14340619786322673,0,18.2802339752
08503392+1146272,160106004101274,604913815423941120,0,6527.4185,125.98909794265406,4.0918803,0.1974993275804636,0.3757186,0.162986860920197,0,13.6446874229
08512593+1133001,160106004101275,604894707113832704,0,6043.527,101.51575997637251,3.8922021,0.20594329763363195,0.009852886,0.10554344875258945,0,24.7094952197
08504079+1147462,160106004101276,604915322956791168,0,6376.5513,125.17822836704474,4.0737243,0.1945957272352924,0.35406303,0.1497290258568414,0,14.4549458356
08513740+1150052,160106004101295,604917972952399232,0,6096.766,113.3799299898867,3.9144866,0.19156378880902922,0.14396381,0.13028722943928334,0,18.3320411998
08514401+1146245,160106004101297,604916667282344576,0,5561.4854,126.22989720071674,3.7663214,0.20026368969867764,0.08659077,0.1273986432785852,0,16.3556132679
08521867+1151339,160106004101308,604907218354250496,0,5978.7,111.871403366982,4.3810334,0.18710966513628804,-0.0099515915,0.12151481268757539,0,19.233778193
08513769+1137037,160106004101309,604896566835438464,1,6923.1694,109.5379210864735,4.096654,0.1922942613934776,-0.3525772,0.2872959848690451,0,22.0160075586
08520356+1141238,160106004101310,604903468852379904,0,6032.9893,111.5034832620673,3.9211063,0.19177218392875986,0.10409832,0.1220438102817973,0,19.7898860057
08514608+1136183,160106004101311,604893921135574400,0,5527.8877,81.59045396887007,3.9749818,0.18092842856011232,-0.079214096,0.06011057211197764,0,56.291153747
08515489+1140264,160106004101312,604903026466218368,0,5955.8096,91.20373186757315,4.100134,0.18262309714972894,-0.22210503,0.08559093561549344,0,35.7942314227
08521856+1144263,160106004101313,604905156769963136,0,4666.0586,79.48861882200009,2.380124,0.19419070935811084,-0.03987789,0.051024744612199066,0,72.9388776043
08523318+1159014,160106004101314,604945014066435072,1408,3672.9617,174.8056454409356,1.7212957,0.35692026331841736,-0.8953252,0.5511399098719363,16,10.4410908923
08515345+1138326,160106004101315,604897047871749376,0,6251.393,118.80291192560455,3.942415,0.19378395054561579,0.09604311,0.14899109363050184,0,15.5774179557
08521074+1144058,160106004101317,604903713660959488,1792,7500.0,,3.8473983,,,,17,50.3377011086
08514843+1133157,160106004101318,604893165221338752,0,4677.861,110.7429711147177,2.8540971,0.20260260602603747,-0.14611197,0.0941507672383381,0,25.9276813689
08522636+1141277,160106004101319,604901823875341056,0,5057.79,129.58393928263897,3.5028286,0.20449160303989458,0.038417816,0.10884596231219877,0,20.3121987245
08521868+1143246,160106004101320,604902167472726784,0,6061.7856,109.60672180045702,3.8681986,0.19371743490436671,-0.09416199,0.1283749281318755,0,20.5332631643
08513381+1122511,160106004101321,598697142320464384,0,6251.736,107.05100822452337,4.0012136,0.19000315502016404,0.03774023,0.1278802739289591,0,19.3979058087
08515094+1128486,160106004101322,604890416442278272,0,5515.084,90.10863662890266,4.4021006,0.1799454401068402,0.10450411,0.07533225771749782,0,35.5357922866
08525625+1148539,160106004101323,604926631606409600,0,5196.0356,139.71201356080834,3.503872,0.2085928038028999,0.22751999,0.11995636884696868,0,13.9503342233
